date,부산_기온,부산_강수량,부산_풍속,부산_최대풍속,부산_습도,울산_기온,울산_강수량,울산_풍속,울산_최대풍속,울산_습도,인천_기온,인천_강수량,인천_풍속,인천_최대풍속,인천_습도,광양_기온,광양_강수량,광양_풍속,광양_최대풍속,광양_습도,부산_기상이벤트,울산_기상이벤트,인천_기상이벤트,광양_기상이벤트
2024-11-12,17.2,0.0,2.7,6.3,56.6,15.3,22.7,1.5,3.4,62.3,14.0,0.1,2.1,4.4,69.5,17.1,0.0,3.3,7.5,60.1,0,0,0,0
2024-11-13,16.6,0.0,3.1,4.3,59.6,14.4,0.0,1.9,4.3,66.9,14.3,0.1,1.8,4.3,66.8,16.8,0.0,3.9,6.1,59.5,0,0,0,0
2024-11-14,17.0,0.0,2.5,4.4,63.0,14.5,0.0,1.5,3.1,71.0,15.4,0.1,1.8,3.6,66.9,16.4,0.0,4.3,7.5,68.1,0,0,0,0
2024-11-15,17.2,0.2,2.1,4.2,71.8,16.2,0.0,1.5,3.5,72.6,17.0,0.1,1.7,3.3,65.9,16.6,0.4,4.5,6.1,75.0,0,0,0,0
2024-11-16,19.1,0.2,2.6,4.6,71.1,17.5,0.0,1.3,3.3,74.9,16.5,5.8,2.9,6.0,76.4,18.4,0.4,3.7,7.2,73.0,0,0,0,0
2024-11-17,15.1,0.2,3.4,6.9,50.5,13.1,0.0,2.3,4.4,60.1,7.0,5.8,5.6,9.3,43.3,13.9,0.4,6.8,13.1,49.0,0,0,0,0
2024-11-18,8.5,0.2,4.8,9.1,38.4,6.4,0.0,3.5,7.0,47.1,2.8,5.8,4.3,8.2,31.1,7.9,0.4,5.1,8.1,30.3,0,0,0,0
2024-11-19,10.6,0.2,3.3,6.2,61.5,8.4,0.6,2.1,3.8,71.3,4.9,5.8,1.8,2.9,52.5,10.3,0.4,4.8,7.5,56.5,0,0,0,0
2024-11-20,11.5,0.2,2.4,5.6,53.4,9.1,0.6,2.0,4.0,59.3,6.9,0.7,1.5,3.4,64.3,11.4,0.4,2.5,5.4,56.9,0,0,0,0
2024-11-21,12.5,0.2,3.3,6.5,54.4,10.3,0.6,2.3,5.0,60.9,10.1,0.0,2.8,7.4,74.9,12.0,0.4,3.2,6.7,58.0,0,0,0,0
2024-11-22,11.2,0.2,2.8,6.8,45.3,9.2,0.6,2.2,4.6,51.6,6.5,0.0,3.6,6.1,46.6,11.1,0.4,5.0,11.4,47.5,0,0,0,0
2024-11-23,10.9,0.2,3.3,4.8,56.9,8.3,0.6,2.4,4.2,66.9,6.5,0.0,2.3,3.2,46.9,10.4,0.4,3.4,6.1,47.6,0,0,0,0
2024-11-24,11.5,0.2,2.6,4.5,63.9,8.9,0.6,1.6,3.4,75.3,7.5,0.0,2.0,3.3,57.6,11.5,0.4,3.6,7.0,60.0,0,0,0,0
2024-11-25,13.3,0.3,2.4,5.1,61.4,9.9,0.1,1.3,3.9,75.1,11.2,0.0,2.9,5.7,55.0,13.1,0.8,5.2,7.2,68.4,0,0,0,0
2024-11-26,11.6,29.1,5.5,9.8,63.0,11.2,17.3,2.8,7.8,60.8,6.2,21.7,4.9,10.4,83.9,10.7,30.9,7.4,12.3,63.4,0,0,0,0
2024-11-27,6.6,0.0,5.9,10.7,50.3,5.9,17.3,3.0,5.8,47.9,-0.3,25.1,3.2,10.1,94.8,5.3,0.8,6.3,11.0,61.0,0,0,0,0
2024-11-28,6.9,0.0,5.7,10.1,54.3,6.0,17.3,3.1,7.5,50.5,0.9,8.5,2.7,5.4,84.0,6.8,0.0,5.7,10.6,61.3,0,0,0,0
2024-11-29,6.6,0.0,4.1,8.2,56.0,5.5,17.3,2.6,6.2,52.8,1.1,0.2,1.9,4.4,75.8,6.4,0.0,5.2,9.8,66.9,0,0,0,0
2024-11-30,8.7,0.0,3.4,6.1,49.4,7.8,17.3,3.3,8.3,46.6,3.8,0.0,2.1,4.2,76.9,8.9,0.0,4.3,8.3,57.0,0,0,0,0
2024-12-01,11.3,0.0,2.9,5.1,59.8,9.2,0.0,1.3,3.5,62.4,6.8,2.3,2.2,4.5,87.8,10.6,0.0,1.5,3.9,64.4,0,0,0,0
2024-12-02,13.9,0.0,3.5,7.4,60.1,11.8,0.0,2.0,6.1,60.6,7.4,2.3,3.7,5.9,79.9,12.3,0.0,3.1,7.8,72.0,0,0,0,0
2024-12-03,9.4,0.0,3.2,7.6,37.0,7.1,0.0,2.7,6.3,39.1,1.0,0.0,2.7,6.9,50.6,7.4,0.0,6.5,10.6,40.5,0,0,0,0
2024-12-04,6.7,0.0,2.6,6.3,44.3,5.0,0.0,2.9,7.1,40.6,2.6,0.0,2.1,4.0,55.6,6.5,0.0,4.8,10.8,48.6,0,0,0,0
2024-12-05,7.8,0.0,4.1,7.9,49.0,5.8,0.0,1.7,4.7,52.4,4.1,0.6,2.7,6.4,63.4,8.2,0.0,5.1,9.7,49.0,0,0,0,0
2024-12-06,7.9,0.0,4.3,9.1,45.3,6.1,0.0,1.8,4.3,47.5,1.9,0.6,3.5,6.9,52.4,7.4,0.0,4.1,7.6,53.3,0,0,0,0
2024-12-07,5.2,0.0,2.6,6.1,47.0,4.0,0.0,2.3,4.5,44.3,-0.3,0.6,3.3,6.2,57.4,4.7,0.1,3.4,7.2,57.6,0,0,0,0
2024-12-08,4.2,0.0,3.5,6.2,34.3,2.8,0.0,3.1,6.1,36.5,-0.4,0.6,3.1,6.4,46.8,3.7,0.1,6.2,10.5,49.9,0,0,0,0
2024-12-09,4.8,0.0,3.1,6.8,44.8,3.5,0.0,2.3,4.2,44.1,1.6,0.6,1.5,2.7,53.9,5.2,0.1,3.9,10.0,53.3,0,0,0,0
2024-12-10,6.5,0.0,2.8,5.1,42.0,4.9,0.0,2.0,3.8,43.8,2.5,0.6,2.1,5.3,57.5,6.3,0.1,2.2,5.6,53.8,0,0,0,0
2024-12-11,7.6,0.0,2.5,8.4,45.5,6.1,0.0,2.6,4.5,56.9,2.2,0.6,2.8,4.1,49.1,6.5,0.1,3.5,7.9,48.9,0,0,0,0
2024-12-12,6.4,0.0,4.0,7.9,40.1,4.7,0.0,2.6,5.3,44.3,0.1,0.6,2.7,4.4,43.1,5.1,0.1,6.1,10.6,36.9,0,0,0,0
2024-12-13,4.7,0.0,3.6,7.2,30.9,3.7,0.0,2.6,5.1,30.9,0.8,0.6,2.5,6.0,45.1,4.3,0.1,3.9,9.1,45.5,0,0,0,0
2024-12-14,3.3,0.0,3.3,6.3,37.8,2.2,0.0,3.8,7.2,36.4,-0.6,0.0,2.7,4.7,51.3,2.6,0.1,4.7,10.3,55.3,0,0,0,0
2024-12-15,5.2,0.0,5.1,9.1,49.6,3.9,0.0,2.0,3.8,52.6,1.3,0.0,3.2,7.2,57.9,4.7,0.1,4.7,9.9,57.4,0,0,0,0
2024-12-16,5.0,0.0,2.7,5.2,44.4,3.0,0.0,2.4,5.8,41.4,0.8,0.0,1.8,4.2,58.5,5.5,0.1,3.7,9.0,52.1,0,0,0,0
2024-12-17,5.2,0.0,2.7,5.4,40.5,3.5,0.0,2.4,6.2,40.9,-0.5,0.0,2.9,6.1,47.8,5.8,0.1,3.2,5.7,51.9,0,0,0,0
2024-12-18,2.2,0.0,3.3,9.2,42.8,0.6,0.0,2.7,5.0,43.0,-3.7,0.0,3.3,5.4,45.9,1.7,0.1,5.9,13.9,52.0,0,0,0,0
2024-12-19,3.8,0.0,2.9,8.7,36.1,1.9,0.0,2.5,5.6,45.0,-2.3,0.0,1.8,3.9,53.6,2.2,0.1,2.6,7.5,45.8,0,0,0,0
2024-12-20,6.6,0.0,3.5,6.4,36.8,4.7,0.0,1.8,5.5,44.5,1.7,0.2,2.0,4.0,65.8,4.9,0.1,2.5,5.7,50.5,0,0,0,0
2024-12-21,4.4,0.0,4.3,9.6,51.4,1.7,0.0,3.0,6.8,58.0,-0.8,1.9,4.4,7.6,72.1,4.0,0.0,6.3,11.8,57.8,0,0,0,0
2024-12-22,1.3,0.0,3.9,10.7,32.6,-0.3,0.0,3.1,5.9,35.9,-2.9,1.9,3.8,7.9,52.1,0.7,0.0,6.4,11.3,42.0,0,0,0,0
2024-12-23,4.2,0.0,3.1,5.2,40.5,3.3,0.0,3.7,7.8,43.1,0.6,1.9,2.5,5.9,58.9,4.2,0.0,4.5,9.9,49.9,0,0,0,0
2024-12-24,5.0,0.0,2.1,5.5,39.5,3.4,0.0,2.0,4.3,34.6,-0.4,1.9,2.0,4.4,52.5,5.2,0.0,3.9,12.4,47.0,0,0,0,0
2024-12-25,6.5,0.0,3.4,7.1,48.1,4.0,0.0,1.6,3.5,44.5,2.7,0.0,2.0,6.9,67.8,4.7,0.0,3.4,7.5,60.4,0,0,0,0
2024-12-26,6.2,0.0,3.7,8.0,43.9,4.4,0.0,2.1,5.5,42.6,-0.4,0.0,4.1,7.0,59.6,4.9,0.0,5.8,11.9,55.3,0,0,0,0
2024-12-27,2.3,0.0,3.5,8.2,41.1,0.5,0.0,2.6,5.2,40.4,-2.4,0.0,3.1,6.3,50.8,2.6,0.0,5.8,10.8,52.8,0,0,0,0
2024-12-28,1.5,0.0,3.8,7.1,45.6,0.3,0.0,4.3,7.5,43.1,-2.8,0.0,3.4,7.4,50.8,1.2,0.0,5.4,11.4,63.6,0,0,0,0
2024-12-29,4.2,0.0,2.2,4.6,47.8,2.7,0.0,2.7,8.8,51.9,1.4,0.0,1.6,4.0,56.3,4.2,0.0,2.9,7.1,56.5,0,0,0,0
2024-12-30,8.2,0.0,4.4,8.5,53.5,6.4,0.0,1.8,6.4,52.9,5.7,0.0,3.4,6.5,70.8,7.4,0.0,3.2,6.5,62.1,0,0,0,0
2024-12-31,6.7,0.0,3.8,8.7,27.5,4.8,0.0,2.5,5.5,27.3,0.5,0.0,3.6,7.6,45.9,5.5,0.0,6.8,10.7,40.9,0,0,0,0
2025-01-01,5.3,0.0,3.1,7.6,34.6,4.0,0.0,2.5,5.1,40.1,3.1,0.0,3.0,5.9,63.1,5.2,0.0,3.8,8.8,51.5,0,0,0,0
2025-01-02,6.7,0.0,2.4,5.7,33.0,5.0,0.0,2.3,3.9,37.4,0.3,0.0,3.0,6.2,46.4,6.2,0.0,3.8,9.8,45.6,0,0,0,0
2025-01-03,2.7,0.0,3.1,6.4,28.4,1.0,0.0,2.5,8.0,28.4,-1.2,0.0,2.9,5.8,50.8,2.7,0.0,4.4,9.5,38.1,0,0,0,0
2025-01-04,3.2,0.0,2.4,4.6,40.8,1.6,0.0,2.3,4.8,38.5,-0.3,0.0,2.2,3.8,46.4,3.8,0.0,3.4,6.9,49.9,0,0,0,0
2025-01-05,6.1,0.0,3.6,7.0,52.1,3.8,0.0,1.7,5.4,53.4,2.3,7.8,3.3,6.1,87.5,3.9,2.5,1.1,4.0,74.8,0,0,0,0
2025-01-06,5.5,0.0,3.8,8.5,58.9,3.8,0.0,2.7,6.2,61.9,0.6,2.6,3.5,7.3,76.1,4.1,0.1,4.8,12.2,69.9,0,0,0,0
2025-01-07,1.4,0.0,5.5,8.4,42.9,0.8,0.0,3.4,7.4,36.9,-2.5,2.6,3.3,7.0,53.5,1.1,0.0,4.9,9.0,62.4,0,0,0,0
2025-01-08,3.0,0.0,4.1,8.8,52.1,1.1,0.0,2.3,6.2,52.8,-3.2,0.0,3.5,7.3,57.6,2.9,0.0,4.5,10.5,60.1,0,0,0,0
2025-01-09,-3.5,0.0,4.1,7.6,36.5,-5.1,0.0,3.5,6.6,33.8,-9.8,0.0,5.9,10.4,42.5,-4.0,0.0,6.4,11.6,49.3,0,0,0,0
2025-01-10,-4.2,0.0,3.5,7.7,34.3,-5.6,0.0,3.0,5.5,36.5,-7.4,0.0,2.2,4.7,53.3,-3.2,0.0,6.0,12.5,49.8,0,0,0,0
2025-01-11,-0.9,0.0,2.8,6.4,46.4,-1.6,0.0,2.6,4.9,45.4,-5.4,0.0,1.7,4.2,60.9,0.1,0.0,3.5,7.9,57.6,0,0,0,0
2025-01-12,0.9,0.0,3.3,6.9,42.1,0.4,0.0,3.6,6.7,41.5,-3.2,0.0,1.4,3.0,62.3,1.0,0.0,5.0,9.9,50.8,0,0,0,0
2025-01-13,2.7,0.0,3.0,5.7,45.0,1.8,0.0,2.4,4.6,44.0,0.5,0.3,2.6,6.1,72.5,2.6,0.0,3.5,7.5,54.0,0,0,0,0
2025-01-14,6.6,0.0,3.9,7.5,47.3,5.3,0.0,1.9,4.2,44.6,1.7,0.0,2.7,5.5,74.3,5.9,0.0,2.6,8.5,54.4,0,0,0,0
2025-01-15,1.8,0.0,3.3,5.8,29.8,0.2,0.0,3.2,5.3,27.9,-3.7,0.0,4.3,8.1,42.5,0.9,0.0,6.4,11.1,45.9,0,0,0,0
2025-01-16,1.9,0.0,3.1,5.7,43.9,1.2,0.0,3.1,6.4,47.3,-0.6,0.0,3.2,6.7,63.6,2.2,0.0,5.6,9.3,51.5,0,0,0,0
2025-01-17,4.2,0.0,1.8,4.0,47.3,2.9,0.0,1.5,2.9,55.3,-0.7,0.0,2.0,3.9,54.1,3.4,0.0,1.8,3.6,60.0,0,0,0,0
2025-01-18,6.8,0.0,3.2,7.4,39.3,5.4,0.0,1.7,3.5,38.8,1.0,0.0,1.4,2.8,55.1,3.8,0.0,1.8,4.2,59.1,0,0,0,0
2025-01-19,7.5,0.0,3.3,6.0,42.1,5.4,0.0,1.6,3.4,34.8,4.0,0.0,2.4,4.0,67.6,5.6,0.0,2.7,5.3,50.9,0,0,0,0
2025-01-20,6.7,0.0,2.4,4.8,49.3,5.3,0.0,2.0,3.7,53.3,3.3,0.0,1.5,2.9,81.1,5.9,0.0,3.5,8.4,59.9,0,0,0,0
2025-01-21,7.1,0.0,2.9,6.7,42.1,5.6,0.0,2.5,3.7,48.0,2.1,0.0,1.7,3.5,85.3,5.2,0.0,2.9,7.9,55.3,0,0,0,0
2025-01-22,8.5,0.0,3.3,5.6,33.3,6.9,0.0,2.0,3.5,41.5,2.1,0.0,2.1,3.5,84.5,5.7,0.0,2.0,5.1,58.0,0,0,0,0
2025-01-23,8.7,0.0,2.0,4.7,43.3,6.6,0.0,2.3,4.7,38.9,0.9,0.0,2.1,3.3,58.1,6.6,0.0,1.6,4.3,58.0,0,0,0,0
2025-01-24,8.6,0.0,2.8,4.5,51.6,5.7,0.0,1.8,4.7,58.1,2.1,0.0,2.6,4.4,50.4,7.4,0.0,3.3,6.5,51.6,0,0,0,0
2025-01-25,6.6,0.0,4.1,6.6,63.6,4.3,3.5,3.0,4.5,80.4,4.4,0.0,2.9,6.0,53.6,6.7,0.0,5.4,8.5,57.9,0,0,0,0
2025-01-26,5.7,0.5,3.7,5.5,62.9,4.8,0.0,2.8,4.8,67.4,4.6,0.0,3.0,6.5,49.0,6.0,0.0,5.1,10.1,51.5,0,0,0,0
2025-01-27,3.6,7.1,3.7,6.9,63.4,2.3,2.9,1.9,6.0,71.5,-0.8,6.2,4.9,11.0,76.9,2.6,3.5,5.5,12.2,66.8,0,0,0,0
2025-01-28,1.2,7.1,6.7,13.1,49.3,1.0,2.9,3.6,6.9,46.6,-4.2,1.0,4.3,7.1,80.4,0.1,0.0,6.9,12.2,60.5,0,0,0,0
2025-01-29,1.1,7.1,5.8,9.9,41.3,0.1,2.9,2.8,5.6,40.4,-4.7,0.0,4.0,6.2,66.1,-0.3,0.0,6.1,10.8,57.9,0,0,0,0
2025-01-30,2.2,7.1,3.5,7.5,46.3,0.4,2.9,1.5,3.5,44.6,-3.9,0.0,1.8,4.0,45.3,2.1,0.0,2.6,5.3,54.9,0,0,0,0
2025-01-31,5.9,0.0,2.0,5.0,52.8,4.5,0.0,1.7,3.9,55.9,-1.3,1.7,2.1,3.7,81.0,4.3,0.0,2.8,6.5,63.3,0,0,0,0
2025-02-01,5.7,20.6,2.7,5.6,87.3,4.9,8.0,2.4,4.6,85.8,0.4,1.7,2.6,4.4,69.3,4.9,30.8,6.2,8.8,84.3,0,0,0,0
2025-02-02,6.2,20.6,2.7,5.0,67.9,4.9,8.0,2.2,4.3,67.3,0.7,1.7,2.4,4.4,69.0,6.0,30.8,2.9,8.4,64.8,0,0,0,0
2025-02-03,2.3,20.6,4.2,7.9,37.5,1.1,8.0,3.9,7.6,38.1,-4.7,1.7,4.8,7.8,54.8,0.8,30.8,8.3,13.2,49.6,0,0,0,0
2025-02-04,-2.5,20.6,4.8,8.1,34.9,-3.9,8.0,4.9,8.5,33.5,-9.4,1.7,4.5,7.5,58.0,-3.4,0.0,7.2,11.8,54.0,0,0,0,0
2025-02-05,-2.5,20.6,3.9,7.7,39.0,-3.4,8.0,3.1,7.2,32.4,-8.5,1.7,3.9,6.9,49.4,-2.9,0.0,5.4,11.1,55.6,0,0,0,0
2025-02-06,-1.4,20.6,3.3,6.4,34.9,-2.4,8.0,2.8,5.2,29.9,-5.4,0.6,2.8,7.1,62.0,-1.7,0.0,4.2,8.5,53.3,0,0,0,0
2025-02-07,-2.3,0.0,5.0,11.1,46.1,-3.7,0.0,3.8,9.0,42.6,-8.4,0.4,5.9,10.0,61.8,-2.7,0.0,7.2,14.8,61.0,0,0,0,1
2025-02-08,-3.0,0.0,4.0,8.7,36.9,-4.7,0.0,3.5,7.4,41.0,-7.9,0.4,3.6,6.2,54.4,-3.9,0.0,8.7,13.8,51.3,0,0,0,0
2025-02-09,-0.6,0.0,3.8,7.5,39.6,-2.0,0.0,2.8,4.7,42.6,-4.7,0.4,2.0,5.0,65.3,-1.0,0.0,6.8,11.7,50.8,0,0,0,0
2025-02-10,1.2,0.0,3.2,6.1,39.8,-0.2,0.0,2.8,6.2,44.8,-2.8,0.4,1.9,4.5,66.5,0.1,0.0,4.9,12.2,54.5,0,0,0,0
2025-02-11,4.2,0.0,2.5,5.5,37.3,1.8,0.0,2.1,5.0,43.6,0.6,0.4,2.0,3.5,61.8,2.4,0.0,1.6,6.5,51.9,0,0,0,0
2025-02-12,4.8,11.3,3.3,9.1,78.5,2.9,8.1,1.8,6.5,78.5,0.3,2.5,2.7,7.1,77.9,4.0,8.2,5.5,14.9,78.9,0,0,0,1
2025-02-13,2.7,11.3,3.6,8.7,33.1,1.8,8.1,3.0,6.0,28.9,0.9,2.5,3.2,6.1,58.6,2.7,8.2,6.2,10.1,37.6,0,0,0,0
2025-02-14,5.5,11.3,2.9,5.7,38.0,5.4,8.1,2.1,4.8,36.6,3.8,2.5,2.6,4.4,80.3,4.9,8.2,2.9,9.0,55.8,0,0,0,0
2025-02-15,6.7,0.0,3.0,5.9,44.5,5.8,8.1,1.5,4.0,39.4,3.6,2.5,2.1,3.5,81.6,3.9,0.0,1.4,3.3,65.0,0,0,0,0
2025-02-16,8.5,0.0,4.0,6.4,44.6,8.3,8.1,1.9,3.4,42.3,3.5,2.5,3.1,7.1,78.6,7.4,0.0,3.5,8.0,61.9,0,0,0,0
2025-02-17,4.7,0.0,4.2,6.9,25.3,3.2,8.1,3.2,5.9,21.9,-0.6,2.5,4.4,6.8,45.4,2.8,0.0,7.8,12.5,31.9,0,0,0,0
2025-02-18,1.6,0.0,4.3,8.3,26.3,0.3,8.1,3.5,7.9,26.1,-2.2,2.5,4.4,6.7,41.5,0.6,0.0,7.5,11.7,37.4,0,0,0,0
2025-02-19,1.5,0.0,3.0,6.2,27.3,-0.1,8.1,3.1,5.2,29.0,-3.0,2.5,3.8,6.9,45.6,0.7,0.0,7.0,11.6,39.8,0,0,0,0
2025-02-20,1.5,0.0,3.2,6.2,27.1,0.0,8.1,2.9,4.9,28.1,-2.9,2.5,3.2,5.5,47.4,0.6,0.0,7.5,14.3,36.1,0,0,0,1
2025-02-21,1.2,0.0,3.3,8.1,29.4,0.0,8.1,2.7,5.4,30.1,-2.6,2.5,3.3,6.7,47.6,0.4,0.0,7.9,11.5,36.3,0,0,0,0
2025-02-22,1.7,0.0,3.1,7.0,31.9,0.5,8.1,2.3,5.1,32.5,-2.8,2.5,3.3,6.7,51.0,0.9,0.0,6.1,11.1,41.1,0,0,0,0
2025-02-23,0.6,0.0,4.0,7.3,33.6,-0.6,8.1,3.4,6.8,34.0,-3.7,2.5,3.9,7.5,47.8,-0.7,0.0,7.0,11.6,47.8,0,0,0,0
2025-02-24,1.4,0.0,3.7,7.9,30.1,0.7,8.1,3.1,5.8,29.4,-1.0,2.5,2.7,4.8,54.6,1.0,0.0,6.8,11.4,44.3,0,0,0,0
2025-02-25,4.6,0.0,4.7,8.5,34.1,4.9,8.1,2.2,4.8,26.6,2.2,2.5,3.5,6.2,77.6,3.3,0.0,4.7,8.0,52.0,0,0,0,0
2025-02-26,6.9,0.0,4.3,7.5,46.8,6.6,8.1,1.9,3.7,37.0,2.4,2.5,2.5,4.7,58.0,7.5,0.0,4.5,9.4,41.1,0,0,0,0
2025-02-27,8.6,0.0,2.9,6.5,31.4,8.2,8.1,2.2,4.6,20.9,5.0,2.5,1.8,3.6,37.0,6.2,0.2,1.6,5.3,42.4,0,0,0,0
2025-02-28,10.8,0.1,3.7,6.7,64.9,12.3,0.0,1.7,3.8,46.3,6.5,2.5,1.8,3.7,64.9,8.8,0.0,2.2,5.6,81.1,0,0,0,0
2025-03-01,11.9,1.1,2.8,5.7,84.1,11.8,0.0,1.6,4.5,69.3,7.1,0.5,2.1,5.8,82.1,9.2,8.5,2.3,4.8,92.8,0,0,0,0
2025-03-02,11.6,7.9,3.1,7.7,89.0,10.4,3.6,2.8,6.2,84.8,8.2,10.6,4.2,9.5,70.8,10.9,15.6,3.4,12.1,95.6,0,0,0,0
2025-03-03,4.5,11.3,6.3,8.6,79.9,3.4,10.9,4.7,8.3,79.8,2.8,7.8,6.5,9.3,64.3,4.7,10.6,10.3,13.6,76.0,0,0,0,0
2025-03-04,4.4,9.2,5.1,7.2,85.1,3.3,22.8,3.8,6.2,88.8,2.1,1.8,4.8,8.0,69.9,3.9,3.6,9.4,14.5,76.9,0,0,0,1
2025-03-05,6.7,0.0,3.5,5.8,67.6,4.9,1.6,2.8,5.0,77.8,3.7,0.0,3.0,4.8,66.5,6.2,0.7,3.0,8.9,73.0,0,0,0,0
2025-03-06,6.2,0.0,2.5,4.9,63.1,4.8,0.0,2.5,4.5,69.1,4.1,0.0,3.2,5.0,56.4,6.5,0.0,2.2,6.2,71.6,0,0,0,0
2025-03-07,7.0,0.0,2.4,4.2,55.3,5.1,0.0,1.9,4.0,63.8,4.2,0.0,1.8,3.8,53.0,6.2,0.0,2.4,5.0,62.1,0,0,0,0
2025-03-08,8.7,0.0,2.6,4.7,56.1,6.7,0.1,1.8,4.0,64.8,4.8,0.0,2.1,4.5,64.5,8.0,0.0,3.2,5.4,60.8,0,0,0,0
2025-03-09,8.7,0.0,3.0,6.1,54.4,6.9,0.1,2.2,5.2,58.4,4.9,0.0,1.7,4.2,80.6,7.5,0.0,2.2,6.9,59.4,0,0,0,0
2025-03-10,9.7,0.0,1.6,3.9,62.8,8.0,0.1,1.6,3.4,66.4,6.8,0.0,1.7,3.4,69.4,8.2,0.0,2.6,5.9,65.5,0,0,0,0
2025-03-11,11.2,0.0,2.2,4.9,55.4,9.6,0.1,1.6,4.0,56.3,7.5,0.0,1.8,3.4,65.3,9.5,0.0,2.1,5.9,59.5,0,0,0,0
2025-03-12,12.9,0.0,3.4,6.5,44.9,12.3,0.1,1.8,3.6,48.5,6.6,0.2,2.1,4.8,81.1,10.9,0.0,3.0,6.8,57.5,0,0,0,0
2025-03-13,12.0,0.0,3.0,5.2,37.1,10.3,0.1,2.3,5.2,35.5,6.4,0.2,1.7,3.8,66.3,11.5,0.0,3.7,8.4,40.6,0,0,0,0
2025-03-14,12.1,0.0,3.7,7.1,39.5,9.9,0.1,2.5,5.9,45.3,11.2,0.2,3.2,5.2,33.3,11.8,0.0,4.1,9.8,39.0,0,0,0,0
2025-03-15,8.1,8.3,4.4,6.3,81.1,7.4,12.0,3.0,6.7,78.5,11.0,0.0,2.8,6.1,43.9,8.0,6.3,8.0,10.9,69.0,0,0,0,0
2025-03-16,5.7,7.0,4.1,9.9,67.1,5.0,9.5,2.8,6.4,73.3,3.9,0.0,4.5,7.5,58.5,6.2,0.0,7.7,18.6,50.9,0,0,0,1
2025-03-17,5.0,7.0,4.4,8.7,38.1,3.9,0.0,3.0,6.4,47.0,1.9,2.9,3.6,6.8,51.4,4.6,0.0,7.2,13.6,32.9,0,0,0,0
2025-03-18,3.8,0.3,4.6,10.4,54.3,2.8,0.1,2.8,6.7,58.0,1.7,2.1,4.7,8.5,70.1,2.7,0.1,7.9,14.4,59.5,0,0,0,1
2025-03-19,4.9,0.3,3.5,6.6,46.9,3.7,0.1,2.1,4.1,54.0,2.4,2.1,3.0,5.7,50.5,4.6,0.1,5.7,9.9,38.5,0,0,0,0
2025-03-20,8.5,0.3,4.1,8.5,50.1,9.7,0.1,2.3,5.1,38.5,6.6,2.1,3.8,6.7,73.4,7.6,0.1,4.4,8.4,62.9,0,0,0,0
2025-03-21,13.1,0.3,5.5,8.5,53.1,15.4,0.1,3.5,6.8,32.1,8.9,2.1,3.7,5.6,75.8,12.4,0.1,4.7,8.8,56.5,0,0,0,0
2025-03-22,16.4,0.3,6.3,9.4,37.0,18.9,0.1,2.5,5.5,21.9,10.9,2.1,3.6,5.5,63.3,13.7,0.1,4.3,9.2,49.8,0,0,0,0
2025-03-23,15.5,0.3,3.9,7.0,47.5,15.9,0.1,1.4,5.2,42.3,12.7,2.1,2.8,4.4,59.0,14.2,0.1,3.6,7.8,52.5,0,0,0,0
2025-03-24,14.8,0.5,5.1,11.8,69.5,16.6,0.1,2.7,7.0,54.5,12.4,0.0,4.1,7.1,67.0,13.9,0.9,4.5,9.1,70.8,0,0,0,0
2025-03-25,15.7,0.5,4.4,8.5,63.8,18.5,0.1,3.0,7.9,42.8,10.0,0.0,4.2,9.6,75.3,14.6,0.9,3.7,7.9,63.4,0,0,0,0
2025-03-26,16.7,1.1,3.1,10.2,53.3,16.1,0.1,2.7,5.9,46.9,14.3,0.0,2.6,4.1,51.1,14.6,0.2,2.8,7.6,58.4,0,0,0,0
2025-03-27,16.0,4.9,5.2,11.7,94.9,17.9,10.5,3.2,7.4,80.3,11.2,0.6,3.7,7.9,72.6,15.4,0.8,3.8,13.7,82.1,0,0,0,0
2025-03-28,10.9,0.4,2.3,4.3,63.8,9.0,0.6,2.7,5.4,65.5,6.0,0.6,5.1,8.0,37.5,9.5,0.1,8.5,15.5,38.8,0,0,0,1
2025-03-29,7.8,0.4,2.9,7.8,25.0,6.9,0.6,2.9,5.4,30.5,3.1,0.0,4.3,8.8,45.8,6.1,0.1,6.1,10.0,32.4,0,0,0,0
2025-03-30,5.5,0.4,3.2,6.0,30.1,4.2,0.6,3.0,6.0,27.6,3.7,0.0,3.4,7.9,50.6,5.4,0.1,4.6,9.5,30.1,0,0,0,0
2025-03-31,7.6,0.4,2.8,7.5,47.9,6.1,0.6,1.7,4.3,51.9,6.9,0.0,2.4,4.7,64.3,7.4,0.1,2.8,6.0,57.5,0,0,0,0
2025-04-01,10.1,0.4,2.5,5.4,51.9,8.3,0.6,2.0,5.7,57.6,8.9,0.0,2.5,4.5,65.8,9.6,0.1,2.5,5.4,57.4,0,0,0,0
2025-04-02,10.6,0.0,3.0,5.8,61.6,8.9,0.0,2.3,5.9,65.1,7.8,0.0,2.0,6.6,68.9,10.4,0.1,3.4,10.1,52.1,0,0,0,0
2025-04-03,10.1,0.0,2.6,5.2,63.4,7.9,0.0,2.3,5.0,68.5,8.4,0.0,2.4,5.7,68.0,9.9,0.1,2.7,5.7,59.5,0,0,0,0
2025-04-04,10.8,0.0,3.0,6.2,58.0,9.8,0.0,2.0,4.8,61.4,8.8,0.0,2.5,4.3,68.3,10.9,0.1,2.4,6.3,65.5,0,0,0,0
